institution_id,UNITID,school_id,year,Institution_Name,hdg_inst,toc_code,institution_state,hbcu_flag,land_grant_flag,carnegie_code_1994,carnegie_code_2005,carnegie_code_2010,carnegie_code_2015,full_school_name,school_name,school_zip,school_type_code,gss_code,hdg_code,dr_ft_men_black_v,dr_ft_men_indian_v,dr_ft_men_asian_v,dr_ft_men_pacific_v,dr_ft_men_white_v,dr_ft_men_hisp_v,dr_ft_men_multi_v,dr_ft_men_unk_v,dr_ft_men_forgn_v,dr_ft_men_all_races_v,dr_ft_wmen_black_v,dr_ft_wmen_indian_v,dr_ft_wmen_asian_v,dr_ft_wmen_pacific_v,dr_ft_wmen_white_v,dr_ft_wmen_hisp_v,dr_ft_wmen_multi_v,dr_ft_wmen_unk_v,dr_ft_wmen_forgn_v,dr_ft_wmen_all_races_v,dr_ft_tot_black_v,dr_ft_tot_indian_v,dr_ft_tot_asian_v,dr_ft_tot_pacific_v,dr_ft_tot_white_v,dr_ft_tot_hisp_v,dr_ft_tot_multi_v,dr_ft_tot_unk_v,dr_ft_tot_forgn_v,dr_ft_tot_all_races_v
88,209612,64,2018,Pacific University,1,2,OR,0,0,C2,17,18,18,Pacific University,,97116,G,615,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
88,209612,64,2018,Pacific University,1,2,OR,0,0,C2,17,18,18,Pacific University,,97116,G,720,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,209612,64,2018,Pacific University,1,2,OR,0,0,C2,17,18,18,Pacific University,,97116,G,723,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,209612,64,2018,Pacific University,1,2,OR,0,0,C2,17,18,18,Pacific University,,97116,G,803,1,0,0,0,0,2,0,0,2,0,4,2,2,1,0,9,0,1,7,0,22,2,2,1,0,11,0,1,9,0,26
88,209612,64,2018,Pacific University,1,2,OR,0,0,C2,17,18,18,Pacific University,,97116,G,804,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,122612,752,2018,University of San Francisco,2,2,CA,0,0,D2,17,17,17,University of San Francisco,,94117,G,202,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,122612,752,2018,University of San Francisco,2,2,CA,0,0,D2,17,17,17,University of San Francisco,,94117,G,410,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,122612,752,2018,University of San Francisco,2,2,CA,0,0,D2,17,17,17,University of San Francisco,,94117,G,411,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,122612,752,2018,University of San Francisco,2,2,CA,0,0,D2,17,17,17,University of San Francisco,,94117,G,510,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,122612,752,2018,University of San Francisco,2,2,CA,0,0,D2,17,17,17,University of San Francisco,,94117,G,603,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,122612,752,2018,University of San Francisco,2,2,CA,0,0,D2,17,17,17,University of San Francisco,,94117,G,624,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,122612,752,2018,University of San Francisco,2,2,CA,0,0,D2,17,17,17,University of San Francisco,,94117,G,712,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,122612,752,2018,University of San Francisco,2,2,CA,0,0,D2,17,17,17,University of San Francisco,,94117,G,722,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,122612,752,2018,University of San Francisco,2,2,CA,0,0,D2,17,17,17,University of San Francisco,,94117,G,804,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,122612,752,2018,University of San Francisco,2,2,CA,0,0,D2,17,17,17,University of San Francisco,,94117,G,903,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,122612,752,2018,University of San Francisco,2,2,CA,0,0,D2,17,17,17,University of San Francisco,,94117,G,908,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,122612,752,2018,University of San Francisco,2,2,CA,0,0,D2,17,17,17,University of San Francisco,,94117,G,910,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,122612,752,2018,University of San Francisco,2,2,CA,0,0,D2,17,17,17,University of San Francisco,,94117,G,980,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,122931,753,2018,Santa Clara University,1,2,CA,0,0,C1,18,18,18,Santa Clara University: Graduate School,Graduate School,95053,G,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,122931,753,2018,Santa Clara University,1,2,CA,0,0,C1,18,18,18,Santa Clara University: Graduate School,Graduate School,95053,G,105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,122931,753,2018,Santa Clara University,1,2,CA,0,0,C1,18,18,18,Santa Clara University: Graduate School,Graduate School,95053,G,106,1,1,0,1,0,2,0,0,0,4,8,0,0,0,0,0,0,0,0,5,5,1,0,1,0,2,0,0,0,9,13
607,122931,753,2018,Santa Clara University,1,2,CA,0,0,C1,18,18,18,Santa Clara University: Graduate School,Graduate School,95053,G,109,1,0,0,1,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,4
607,122931,753,2018,Santa Clara University,1,2,CA,0,0,C1,18,18,18,Santa Clara University: Graduate School,Graduate School,95053,G,402,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,122931,753,2018,Santa Clara University,1,2,CA,0,0,C1,18,18,18,Santa Clara University: Graduate School,Graduate School,95053,G,411,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,122931,753,2018,Santa Clara University,1,2,CA,0,0,C1,18,18,18,Santa Clara University: Graduate School,Graduate School,95053,G,804,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,101,1,0,0,1,0,5,1,0,1,6,14,0,0,0,0,1,0,0,0,1,2,0,0,1,0,6,1,0,1,7,16
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,103,1,0,0,16,0,13,0,1,0,34,64,0,0,11,0,7,1,0,0,21,40,0,0,27,0,20,1,1,0,55,104
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,104,1,0,0,3,0,13,2,0,0,37,55,0,0,1,0,11,1,0,0,22,35,0,0,4,0,24,3,0,0,59,90
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,105,1,0,0,2,0,4,1,0,0,32,39,1,0,2,0,3,2,0,0,18,26,1,0,4,0,7,3,0,0,50,65
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,106,1,1,0,13,0,16,2,0,0,224,256,0,0,0,0,5,0,0,0,40,45,1,0,13,0,21,2,0,0,264,301
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,108,1,1,0,1,0,3,0,0,0,26,31,0,0,1,0,2,0,0,0,6,9,1,0,2,0,5,0,0,0,32,40
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,109,1,0,0,4,0,13,4,0,0,49,70,0,0,2,0,5,0,0,0,8,15,0,0,6,0,18,4,0,0,57,85
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,113,1,0,0,0,0,4,0,0,0,7,11,1,0,0,0,0,0,0,0,7,8,1,0,0,0,4,0,0,0,14,19
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,202,1,0,0,8,0,24,14,0,1,51,98,0,1,4,0,20,5,1,3,44,78,0,1,12,0,44,19,1,4,95,176
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,203,1,1,0,1,0,21,3,0,1,36,63,0,0,0,0,6,0,0,0,9,15,1,0,1,0,27,3,0,1,45,78
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,302,1,0,0,0,0,12,1,0,1,10,24,1,0,0,0,15,2,1,0,13,32,1,0,0,0,27,3,1,1,23,56
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,303,1,1,0,2,0,7,0,0,0,1,11,0,0,1,0,10,3,2,0,5,21,1,0,3,0,17,3,2,0,6,32
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,402,1,0,0,5,0,15,2,1,2,32,57,0,0,2,0,3,0,0,0,16,21,0,0,7,0,18,2,1,2,48,78
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,403,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,410,1,1,0,16,0,38,1,3,3,155,217,2,0,6,0,15,1,1,0,48,73,3,0,22,0,53,2,4,3,203,290
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,610,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,614,1,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,0,0,4,8,1,0,2,0,1,0,0,0,5,9
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,617,1,0,0,0,0,2,1,0,0,1,4,0,0,0,0,3,2,0,0,0,5,0,0,0,0,5,3,0,0,1,9
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,618,1,1,0,2,0,5,0,0,1,24,33,0,0,1,0,2,0,0,0,15,18,1,0,3,0,7,0,0,1,39,51
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,622,1,0,0,7,0,13,4,0,1,9,34,0,0,4,0,14,2,1,0,11,32,0,0,11,0,27,6,1,1,20,66
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,712,1,0,0,0,0,1,0,0,0,1,2,0,0,1,0,5,1,0,0,2,9,0,0,1,0,6,1,0,0,3,11
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,718,1,0,0,0,0,1,0,0,0,1,2,0,0,2,0,2,0,0,0,6,10,0,0,2,0,3,0,0,0,7,12
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,720,1,4,0,7,0,9,9,3,1,13,46,1,0,14,0,15,4,1,2,25,62,5,0,21,0,24,13,4,3,38,108
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,722,1,0,0,3,0,5,2,1,0,6,17,0,0,4,0,3,3,0,0,13,23,0,0,7,0,8,5,1,0,19,40
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,803,1,0,0,1,0,3,0,0,0,0,4,0,0,7,0,18,5,1,1,4,36,0,0,8,0,21,5,1,1,4,40
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,805,1,0,0,1,0,11,1,0,2,5,20,0,0,2,0,8,1,1,0,8,20,0,0,3,0,19,2,1,2,13,40
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,902,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,903,1,0,0,2,0,5,0,0,0,41,48,0,0,1,0,0,1,0,0,26,28,0,0,3,0,5,1,0,0,67,76
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,904,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,906,1,0,0,0,0,7,0,0,0,5,12,0,0,2,0,2,1,2,0,12,19,0,0,2,0,9,1,2,0,17,31
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,908,1,0,0,1,0,3,0,0,0,6,10,2,0,6,0,5,5,0,2,5,25,2,0,7,0,8,5,0,2,11,35
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,912,1,0,0,0,0,10,6,2,0,10,28,4,0,6,0,6,1,0,0,17,34,4,0,6,0,16,7,2,0,27,62
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,914,1,2,0,1,0,9,2,1,0,9,24,1,0,3,0,7,0,1,0,13,25,3,0,4,0,16,2,2,0,22,49
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,950,1,1,0,3,0,18,5,1,1,10,39,1,0,10,0,13,8,1,1,15,49,2,0,13,0,31,13,2,2,25,88
608,123961,754,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: Graduate School,Graduate School,90089,G,980,1,0,0,1,0,11,5,0,0,3,20,3,0,7,0,9,4,0,1,14,38,3,0,8,0,20,9,0,1,17,58
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,602,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,603,1,1,1,2,0,6,3,0,0,2,15,0,0,3,0,4,1,0,0,9,17,1,1,5,0,10,4,0,0,11,32
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,605,1,1,0,0,0,2,0,0,0,0,3,0,0,0,0,1,1,0,0,1,3,1,0,0,0,3,1,0,0,1,6
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,610,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,611,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,613,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,615,1,0,0,2,0,2,1,0,0,2,7,0,0,5,0,5,1,1,0,5,17,0,0,7,0,7,2,1,0,7,24
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,617,1,0,1,2,0,2,2,0,0,1,8,0,0,5,1,3,3,0,0,3,15,0,1,7,1,5,5,0,0,4,23
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,618,1,0,0,0,0,4,1,0,0,6,11,0,0,0,0,1,0,0,0,10,11,0,0,0,0,5,1,0,0,16,22
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,619,1,0,0,4,1,12,2,0,0,15,34,0,0,5,0,7,2,1,0,8,23,0,0,9,1,19,4,1,0,23,57
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,621,1,0,0,1,1,3,0,0,0,2,7,1,0,4,2,3,0,0,0,10,20,1,0,5,3,6,0,0,0,12,27
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,623,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,624,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,701,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,703,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,704,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,705,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,706,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,707,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,709,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,710,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,711,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,712,1,0,0,1,0,6,0,0,0,1,8,0,0,4,0,8,6,3,0,3,24,0,0,5,0,14,6,3,0,4,32
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,713,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,714,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,716,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,717,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,720,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,950,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,123961,755,2018,University of Southern California,1,2,CA,0,0,R1,15,15,15,University of Southern California: School of Medicine,School of Medicine,90089,M,980,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,120883,756,2018,University of the Pacific,1,2,CA,0,0,D2,17,17,17,University of the Pacific: Graduate School,Graduate School,95211,G,114,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,120883,756,2018,University of the Pacific,1,2,CA,0,0,D2,17,17,17,University of the Pacific: Graduate School,Graduate School,95211,G,412,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,120883,756,2018,University of the Pacific,1,2,CA,0,0,D2,17,17,17,University of the Pacific: Graduate School,Graduate School,95211,G,603,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,120883,756,2018,University of the Pacific,1,2,CA,0,0,D2,17,17,17,University of the Pacific: Graduate School,Graduate School,95211,G,718,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,120883,756,2018,University of the Pacific,1,2,CA,0,0,D2,17,17,17,University of the Pacific: Graduate School,Graduate School,95211,G,720,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
609,120883,756,2018,University of the Pacific,1,2,CA,0,0,D2,17,17,17,University of the Pacific: Graduate School,Graduate School,95211,G,723,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,120883,756,2018,University of the Pacific,1,2,CA,0,0,D2,17,17,17,University of the Pacific: Graduate School,Graduate School,95211,G,801,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,120883,756,2018,University of the Pacific,1,2,CA,0,0,D2,17,17,17,University of the Pacific: Graduate School,Graduate School,95211,G,804,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,120883,756,2018,University of the Pacific,1,2,CA,0,0,D2,17,17,17,University of the Pacific: Graduate School,Graduate School,95211,G,914,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,120883,756,2018,University of the Pacific,1,2,CA,0,0,D2,17,17,17,University of the Pacific: Graduate School,Graduate School,95211,G,980,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,126775,757,2018,Colorado School of Mines,1,1,CO,0,0,D2,16,16,16,Colorado School of Mines: Graduate School,Graduate School,80401,G,104,1,0,0,1,0,16,0,1,0,13,31,0,0,1,0,7,1,0,0,6,15,0,0,2,0,23,1,1,0,19,46
610,126775,757,2018,Colorado School of Mines,1,1,CO,0,0,D2,16,16,16,Colorado School of Mines: Graduate School,Graduate School,80401,G,105,1,0,0,0,0,7,0,0,0,8,15,1,0,0,0,9,0,0,0,6,16,1,0,0,0,16,0,0,0,14,31
610,126775,757,2018,Colorado School of Mines,1,1,CO,0,0,D2,16,16,16,Colorado School of Mines: Graduate School,Graduate School,80401,G,106,1,0,0,0,0,3,0,1,0,12,16,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,1,0,15,19
610,126775,757,2018,Colorado School of Mines,1,1,CO,0,0,D2,16,16,16,Colorado School of Mines: Graduate School,Graduate School,80401,G,107,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,126775,757,2018,Colorado School of Mines,1,1,CO,0,0,D2,16,16,16,Colorado School of Mines: Graduate School,Graduate School,80401,G,108,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
610,126775,757,2018,Colorado School of Mines,1,1,CO,0,0,D2,16,16,16,Colorado School of Mines: Graduate School,Graduate School,80401,G,109,1,0,0,0,0,16,0,0,0,16,32,0,0,0,0,4,0,1,0,3,8,0,0,0,0,20,0,1,0,19,40
